kode_wilayah,nama_wilayah,level,kode_parent
1278010020,HUMENE,desa,1278010
1278010021,SIMANAERE,desa,1278010
1278010022,HELEFANIKHA,desa,1278010
1278010023,TUHEGEO I,desa,1278010
1278010024,DAHANA,desa,1278010
1278010025,HILIMBAWODESOLO,desa,1278010
1278010026,BAWODESOLO,desa,1278010
1278020,GUNUNGSITOLI SELATAN,kecamatan,1278
1278020001,LOLOLAKHA,desa,1278020
1278020002,ONOZITOLI TABALOHO,desa,1278020
1278020003,SIHARE'O I TABALOHO,desa,1278020
1278020004,OMBOLATA SIMENARI,desa,1278020
1278020005,MAZINGO TABALOHO,desa,1278020
1278020006,ONONAMOLO I LOT,desa,1278020
1278020007,LUAHALARAGA,desa,1278020
1278020008,LOLOMBOLI,desa,1278020
1278020009,FODO,desa,1278020
1278020010,FAEKHU,desa,1278020
1278020011,LOLOFAOSO TABALOHO,desa,1278020
1278020012,HILIGARA,desa,1278020
1278020013,HILIGODU OMBOLATA,desa,1278020
1278020014,TETEHOSI OMBOLATA,desa,1278020
1278020015,SISOBAHILI II TANOSE'O,desa,1278020
1278030,GUNUNGSITOLI BARAT,kecamatan,1278
1278030001,ONOZIKHO,desa,1278030
1278030002,GADA,desa,1278030
1278030003,HILINAKHE,desa,1278030
1278030004,LOLOMOYO TUHEMBERUA,desa,1278030
1278030005,SIHARE'O SIWAHILI,desa,1278030
1278030006,TUMORI BALOHILI,desa,1278030
1278030007,TUMORI,desa,1278030
1278030008,ORAHILI TUMORI,desa,1278030
1278030009,ONONAMOLO II LOT,desa,1278030
1278040,GUNUNGSITOLI,kecamatan,1278
1278040001,MIGA,desa,1278040
1278040002,SIHARE'O II TABALOHO,desa,1278040
1278040003,ILIR,desa,1278040
1278040004,SIFALAETE TABALOHO,desa,1278040
1278040005,DAHANA TABALOHO,desa,1278040
1278040006,SISOBAHILI TABALOHO,desa,1278040
1278040007,DAHADANO GAWU-GAWU,desa,1278040
1278040008,LASARA BAHILI,desa,1278040
1278040009,MUDIK,desa,1278040
1278040010,BOYO,desa,1278040
1278040011,HILINA'A,desa,1278040
1278040012,LOLOWONU NIKO'OTANO,desa,1278040
1278040013,SIMANDRAOLO,desa,1278040
1278040014,MADOLAOLI,desa,1278040
1278040015,SISARAHILI SISAMBUALAHE,desa,1278040
1278040016,ONOWAEMBO,desa,1278040
1278040017,FADORO LASARA,desa,1278040
1278040018,TUHEMBERUA ULU,desa,1278040
1278040019,ONOZITOLI SIFAOROASI,desa,1278040
1278040020,PASAR GUNUNGSITOLI,desa,1278040
1278040021,SAOMBO,desa,1278040
1278040022,IRAONOGEBA,desa,1278040
1278040023,OMBOLATA ULU,desa,1278040
1278040024,MO'AWO,desa,1278040
1278040025,SAEWE,desa,1278040
1278040026,SIFALAETE ULU,desa,1278040
1278040027,HILIMBARUZO,desa,1278040
1278040028,HILIHAO,desa,1278040
1278040029,SISARAHILIGAMO,desa,1278040
1278040030,BAWODESOLO,desa,1278040
1278040031,ONOZITOLI OLORA,desa,1278040
1278040032,MADULA,desa,1278040
1278050,GUNUNGSITOLI ALO'OA,kecamatan,1278
1278050001,FADORO YOU,desa,1278050
1278050002,NAZALOU ALO'OA,desa,1278050
1278050003,NIKO'OTANO DAO,desa,1278050
1278050004,NAZALOU LOLOWUA,desa,1278050
1278050005,LOLOLAWA,desa,1278050
1278050006,ORAHILI TANOSE'O,desa,1278050
1278050007,TARAKHAINI,desa,1278050
1278050008,FADORO HILIMBOWO,desa,1278050
1278050009,IRAONOLASE,desa,1278050
1278060,GUNUNGSITOLI UTARA,kecamatan,1278
1278060001,HILIGODU ULU,desa,1278060
1278060002,HILIMBOWO OLORA,desa,1278060
1278060003,OLORA,desa,1278060
1278060004,GAWU-GAWU BO'USO,desa,1278060
1278060005,LOLO'ANA'A LOLOMOYO,desa,1278060
1278060006,LASARA SOWU,desa,1278060
1278060007,HAMBAWA,desa,1278060
1278060008,TETEHOSI AFIA,desa,1278060
1278060009,AFIA,desa,1278060
1278060010,TELUKBELUKAR,desa,1278060
13,SUMATERA BARAT,provinsi,
1301,KEPULAUAN MENTAWAI,kabupaten,13
1301011,PAGAI SELATAN,kecamatan,1301
1301011001,BULASAT,desa,1301011
1301011002,SINAKA,desa,1301011
1301011003,MAKALO,desa,1301011
1301011004,MALAKOPA,desa,1301011
1301012,SIKAKAP,kecamatan,1301
1301012001,TAIKAKO,desa,1301012
1301012002,SIKAKAP,desa,1301012
1301012003,MATOBE,desa,1301012
1301013,PAGAI UTARA,kecamatan,1301
1301013001,SAUMANGANYA,desa,1301013
1301013002,SILABU,desa,1301013
1301013003,BETUMONGA,desa,1301013
1301021,SIPORA SELATAN,kecamatan,1301
1301021001,BOSUA,desa,1301021
1301021002,NEMNEMLELEU,desa,1301021
1301021003,BERIULOU,desa,1301021
1301021004,MARA,desa,1301021
1301021005,SIOBAN,desa,1301021
1301021006,SAUREINU,desa,1301021
1301021007,MATOBE,desa,1301021
1301022,SIPORA UTARA,kecamatan,1301
1301022001,BETUMONGA,desa,1301022
1301022002,GOISOOINAN,desa,1301022
1301022003,BUKIT PAMEWA,desa,1301022
1301022004,SIPORA JAYA,desa,1301022
1301022005,SIDO MAKMUR,desa,1301022
1301022006,TUAPEJAT,desa,1301022
1301030,SIBERUT SELATAN,kecamatan,1301
1301030002,MADOBAG,desa,1301030
1301030004,MUARA SIBERUT,desa,1301030
1301030005,MAILEPPET,desa,1301030
1301030006,MUNTEI,desa,1301030
1301030008,MATOTONAN,desa,1301030
1301031,SIBERUT BARAT DAYA,kecamatan,1301
1301031001,PASAKIAT TAILELEU,desa,1301031
1301031002,KATUREI,desa,1301031
1301031003,SAGULUBBEG,desa,1301031
1301032,SIBERUT TENGAH,kecamatan,1301
1301032001,SALIGUMA,desa,1301032
1301032002,SAIBI SAMUKOP,desa,1301032
1301032003,CIMPUNGAN,desa,1301032
1301040,SIBERUT UTARA,kecamatan,1301
1301040003,SIRILOGUI,desa,1301040
1301040004,MUARA SIKABALUAN,desa,1301040
1301040005,MONGAN POULA,desa,1301040
1301040006,SOTBOYAK,desa,1301040
1301040007,BOJAKAN,desa,1301040
1301040009,MALANCAN,desa,1301040
1301041,SIBERUT BARAT,kecamatan,1301
1301041001,SIMATALU,desa,1301041
1301041002,SIMALEGI,desa,1301041
1301041003,SIGAPOKNA,desa,1301041
1302,PESISIR SELATAN,kabupaten,13
1302011,SILAUT,kecamatan,1302
1302011001,SILAUT,desa,1302011
1302011002,SAMBUNGO,desa,1302011
1302011003,AIR HITAM,desa,1302011
1302011004,LUBUK BUNTA,desa,1302011
1302011005,DURIAN SERIBU,desa,1302011
1302011006,PASIR BINJAI,desa,1302011
1302011007,TALANG BINJAI,desa,1302011
1302011008,SUNGAI SARIK,desa,1302011
1302011009,SUNGAI PULAI,desa,1302011
1302011010,SUNGAI SIRAH,desa,1302011
1302012,LUNANG,kecamatan,1302
1302012001,LUNANG,desa,1302012
1302012002,LUNANG SELATAN,desa,1302012
1302012003,LUNANG UTARA,desa,1302012
1302012004,LUNANG BARAT,desa,1302012
1302012005,SINDANG LUNANG,desa,1302012
1302012006,LUNANG SATU,desa,1302012
1302012007,LUNANG TENGAH,desa,1302012
1302012008,PONDOK PARIAN LUNANG,desa,1302012
1302012009,LUNANG DUA,desa,1302012
1302012010,LUNANG TIGA,desa,1302012
1302020,BASA AMPEK BALAI TAPAN,kecamatan,1302
1302020001,TAPAN,desa,1302020
1302020003,BATANG ARAH TAPAN,desa,1302020
1302020005,PASAR TAPAN,desa,1302020
1302020006,AMPANG TULAK TAPAN,desa,1302020
1302020009,KOTO ANAU TAPAN,desa,1302020
1302020010,DUSUN BARU TAPAN,desa,1302020
1302020011,TANJUNG PONDOK TAPAN,desa,1302020
1302020015,BATANG BETUNG TAPAN,desa,1302020
1302020016,RIAK DANAU TAPAN,desa,1302020
1302020017,BUKIT BUAI TAPAN,desa,1302020
1302021,RANAH AMPEK HULU TAPAN,kecamatan,1302
1302021001,KUBU TAPAN,desa,1302021
1302021002,TALANG KOTO PULAI TAPAN,desa,1302021
1302021003,BINJAI TAPAN,desa,1302021
1302021004,SUNGAI GAMBIR SAKO TAPAN,desa,1302021
1302021005,SIMPANG GUNUNG TAPAN,desa,1302021
1302021006,KAMPUNG TENGAH TAPAN,desa,1302021
1302021007,SUNGAI PINANG TAPAN,desa,1302021
1302021008,TEBING TINGGI TAPAN,desa,1302021
1302021009,TALANG BALARIK TAPAN,desa,1302021
1302021010,LIMAU PURUT TAPAN,desa,1302021
1302030,PANCUNG SOAL,kecamatan,1302
1302030001,INDERAPURA,desa,1302030
1302030002,MUARO SAKAI INDERAPURA,desa,1302030
1302030003,INDERAPURA BARAT,desa,1302030
1302030004,TIGA SEPAKAT INDERAPURA,desa,1302030
1302030005,INDERAPURA SELATAN,desa,1302030
1302030006,KUDO-KUDO INDERAPURA,desa,1302030
1302030009,SIMPANG LAMA INDERAPURA,desa,1302030
1302030010,TLUK AMPLU INDERAPURA,desa,1302030
1302030012,INDERAPURA TENGAH,desa,1302030
1302030014,TIGO SUNGAI INDERAPURA,desa,1302030
1302031,AIRPURA,kecamatan,1302
1302031001,INDERAPURA TIMUR,desa,1302031
1302031002,INDERAPURA UTARA,desa,1302031
1302031003,PULAU RAJO INDERAPURA,desa,1302031
1302031004,TLUK KUALO INDERAPURA,desa,1302031
1302031005,PALOKAN INDERAPURA,desa,1302031
1302031006,TANAH BAKALI INDERAPURA,desa,1302031
1302031007,LUBUK BETUNG INDERAPURA,desa,1302031
1302031008,DAMAR LAPAN BATANG INDERAPURA,desa,1302031
1302031009,MUARA INDERAPURA,desa,1302031
1302031010,LALANG PANJANG INDERAPURA,desa,1302031
1302040,LINGGO SARI BAGANTI,kecamatan,1302
1302040001,AIR HAJI,desa,1302040
1302040002,PUNGGASAN,desa,1302040
1302040003,PUNGGASAN TIMUR,desa,1302040
1302040004,PADANG XI PUNGGASAN,desa,1302040
1302040005,LAGAN MUDIK PUNGGASAN,desa,1302040
1302040006,LAGAN HILIR PUNGGASAN,desa,1302040
1302040007,PUNGGASAN UTARA,desa,1302040
1302040008,MUARA GADANG AIR HAJI,desa,1302040
1302040009,AIR HAJI BARAT,desa,1302040
1302040010,PASAR BUKIT AIR HAJI,desa,1302040
1302040011,SUNGAI SIRAH AIR HAJI,desa,1302040
1302040012,RANTAU SIMALENANG AIR HAJI,desa,1302040
1302040013,AIR HAJI TENGAH,desa,1302040
1302040014,PASAR LAMA MUARA AIR HAJI,desa,1302040
1302040015,AIR HAJI TENGGARA,desa,1302040
1302040016,MUARA KANDIS PUNGGASAN,desa,1302040
1302050,RANAH PESISIR,kecamatan,1302
1302050001,SUNGAI TUNU,desa,1302050
1302050002,PELANGAI,desa,1302050
1302050003,SUNGAI TUNU BARAT,desa,1302050
1302050004,SUNGAI TUNU UTARA,desa,1302050
1302050005,NYIUR MELAMBAI PELANGAI,desa,1302050
1302050006,PELANGAI KACIAK,desa,1302050
1302050007,PELANGAI GADANG,desa,1302050
1302050008,KOTO VIII PELANGAI,desa,1302050
1302050009,PASIA PELANGAI,desa,1302050
1302050010,SUNGAI LIKU PELANGAI,desa,1302050
1302060,LENGAYANG,kecamatan,1302
1302060001,LAKITAN,desa,1302060
1302060002,KAMBANG,desa,1302060
1302060003,LAKITAN SELATAN,desa,1302060
1302060004,LAKITAN TENGAH,desa,1302060
1302060005,LAKITAN TIMUR,desa,1302060
1302060006,LAKITAN UTARA,desa,1302060
1302060007,KAMBANG BARAT,desa,1302060
1302060008,KAMBANG UTARA,desa,1302060
1302060009,KAMBANG TIMUR,desa,1302060
1302070,SUTERA,kecamatan,1302
1302070001,AMPING PARAK,desa,1302070
1302070002,SURANTIH,desa,1302070
1302070003,TARATAK,desa,1302070
1302070004,AMPING PARAK TIMUR,desa,1302070
1302070005,AUR DURI SURANTIH,desa,1302070
1302070006,RAWANG GUNUNG MALELO SURANTIH,desa,1302070
1302070007,KOTO NAN TIGO SELATAN SURANTIH,desa,1302070
1302070008,KOTO NAN TIGO UTARA SURANTIH,desa,1302070
1302070009,GANTING MUDIAK SELATAN SURANTIH,desa,1302070
1302070010,GANTING MUDIAK UTARA SURANTIH,desa,1302070
1302070011,LANSANO TARATAK,desa,1302070
1302070012,KOTO TARATAK,desa,1302070
1302080,BATANG KAPAS,kecamatan,1302
1302080001,IV KOTO HILIE,desa,1302080
1302080002,IV KOTO MUDIEK,desa,1302080
1302080003,TALUAK,desa,1302080
1302080004,KOTO NAN TIGO IV KOTO HILIE,desa,1302080
1302080005,KOTO NAN DUO IV KOTO HILIE,desa,1302080
1302080006,SUNGAI NYALO IV KOTO MUDIEK,desa,1302080
1302080007,TUIK IV KOTO MUDIEK,desa,1302080
1302080008,TERATAK TEMPATIH IV KOTO MUDIEK,desa,1302080
1302080009,TALUK TIGO SAKATO,desa,1302080
1302090,IV JURAI,kecamatan,1302
1302090001,SALIDO,desa,1302090
1302090002,PAINAN,desa,1302090
1302090003,LUMPO,desa,1302090
1302090004,TAMBANG,desa,1302090
1302090005,BUNGA PASANG SALIDO,desa,1302090
1302090006,SAGO SALIDO,desa,1302090
1302090007,PAINAN SELATAN PAINAN,desa,1302090
1302090008,PAINAN TIMUR PAINAN,desa,1302090
1302090009,BUKIK KACIAK LUMPO,desa,1302090
1302090010,SUNGAI SARIAK LUMPO,desa,1302090
1302090011,SUNGAI GAYO LUMPO,desa,1302090
1302090012,GUNUNG BUNGKUAK LUMPO,desa,1302090
1302090013,AMPANG TAREH LUMPO,desa,1302090
1302090014,AMPUAN LUMPO,desa,1302090
1302090015,BALAI SINAYAN LUMPO,desa,1302090
1302090016,TARATAK TANGAH LUMPO,desa,1302090
1302090017,BATU KUNIK LUMPO,desa,1302090
1302090018,LIMAU GADANG LUMPO,desa,1302090
1302090019,KOTO RAWANG,desa,1302090
1302090020,SALIDO SARI BULAN,desa,1302090
1302100,BAYANG,kecamatan,1302
1302100001,PASAR BARU,desa,1302100
1302100002,TALAOK,desa,1302100
1302100003,KOTO BERAPAK,desa,1302100
1302100004,GURUN PANJANG,desa,1302100
1302100005,API-API PASAR BARU,desa,1302100
1302100006,TANJUNG DURIAN PASAR BARU,desa,1302100
1302100007,ASAM KAMBA PASAR BARU,desa,1302100
1302100008,SAWAH LAWEH PASAR BARU,desa,1302100
1302100009,KAPEH PANJI JAYA TALAOK,desa,1302100
1302100010,AUR BEGALUNG TALAOK,desa,1302100
1302100011,KAPELGAM KOTO BERAPAK,desa,1302100
1302100012,KAPUJAN KOTO BERAPAK,desa,1302100
1302100013,KOTO BARU KOTO BERAPAK,desa,1302100
1302100014,KUBANG KOTO BERAPAK,desa,1302100
1302100015,GURUN PANJANG SELATAN,desa,1302100
1302100016,GURUN PANJANG UTARA,desa,1302100
1302100017,GURUN PANJANG BARAT,desa,1302100
1302101,IV NAGARI BAYANG UTARA,kecamatan,1302
1302101001,PULUIK-PULUIK,desa,1302101
1302101002,KOTO RANAH,desa,1302101
1302101003,MUARO AIE,desa,1302101
1302101004,PANCUANG TABA,desa,1302101
1302101005,PULUIK-PULUIK SELATAN,desa,1302101
1302101006,LIMAU GADANG PANCUNG TABA,desa,1302101
1302110,KOTO XI TARUSAN,kecamatan,1302
1302110001,KAPUH,desa,1302110
1302110002,AMPANG PULAI,desa,1302110
1302110003,NANGGALO,desa,1302110
1302110004,BATU HAMPA,desa,1302110
1302110005,DUKU,desa,1302110
1302110006,BARUNG-BARUNG BALANTAI,desa,1302110
1302110007,SUNGAI PINANG,desa,1302110
1302110008,SIGUNTUR,desa,1302110
1302110009,TARATAK SUNGAI LUNDANG,desa,1302110
1302110010,KAPUAH UTARA,desa,1302110
1302110011,MANDEH,desa,1302110
1302110012,BARUNG-BARUNG BALANTAI SELATAN,desa,1302110
1302110013,JINANG KAMPUNG PANSUR AMPANG PULAI,desa,1302110
1302110014,PULAU KARAM AMPANG PULAI,desa,1302110
1302110015,CEROCOK ANAU AMPANG PULAI,desa,1302110
1302110016,SUNGAI NYALO MUDIAK AIA,desa,1302110
1302110017,SETARA NANGGALO,desa,1302110
1302110018,BATU HAMPAR SELATAN,desa,1302110
1302110019,DUKU UTARA,desa,1302110
1302110020,BARUNG-BARUNG BALANTAI TIMUR,desa,1302110
1302110021,SIGUNTUR TUA,desa,1302110
1302110022,KAMPUNG BARU KORONG NAN AMPEK,desa,1302110
1302110023,BARUNG-BARUNG BALANTAI TENGAH,desa,1302110
1303,SOLOK,kabupaten,13
1303040,PANTAI CERMIN,kecamatan,1303
1303040001,SURIAN,desa,1303040
1303040002,LOLO,desa,1303040
1303050,LEMBAH GUMANTI,kecamatan,1303
1303050001,ALAHAN PANJANG,desa,1303050
1303050002,SUNGAI NANAM,desa,1303050
1303050003,SALIMPAT,desa,1303050
1303050004,AIE DINGIN,desa,1303050
1303051,HILIRAN GUMANTI,kecamatan,1303
1303051001,SUNGAI ABU,desa,1303051
1303051002,SARIAK ALAHAN TIGO,desa,1303051
1303051003,TALANG BABUNGO,desa,1303051
1303060,PAYUNG SEKAKI,kecamatan,1303
1303060001,SIRUKAM,desa,1303060
1303060002,SUPAYANG,desa,1303060
1303060003,AIE LUO,desa,1303060
1303061,TIGO LURAH,kecamatan,1303
1303061001,RANGKIANG LULUIH,desa,1303061
1303061002,BATU BAJANJANG,desa,1303061
1303061003,SIMANAU,desa,1303061
1303061004,TANJUNG BALIK SUMISO,desa,1303061
1303061005,GARABAK DATA,desa,1303061
1303070,LEMBANG JAYA,kecamatan,1303
1303070001,KOTO GADANG KOTO ANAU,desa,1303070
1303070002,BATU BANYAK,desa,1303070
1303070003,LIMAU LUNGGO,desa,1303070
1303070004,KOTO LAWEH,desa,1303070
1303070005,SELAYO TANANG B. SILEH,desa,1303070
1303070006,BATU BAJANJANG,desa,1303070
1303071,DANAU KEMBAR,kecamatan,1303
1303071001,KAMPUNG BATU DALAM,desa,1303071
1303071002,SIMPANG TJ. NAN IV,desa,1303071
1303080,GUNUNG TALANG,kecamatan,1303
1303080001,CUPAK,desa,1303080
1303080002,TALANG,desa,1303080
1303080003,SUNGAI JANIAH,desa,1303080
1303080004,KOTO GADANG GUGUAK,desa,1303080
1303080005,KOTO GAEK GUGUK,desa,1303080
1303080006,JAWI JAWI,desa,1303080
1303080007,BATANG BARUS,desa,1303080
1303080008,AIE BATUMBUAK,desa,1303080
1303090,BUKIT SUNDI,kecamatan,1303
1303090001,MUARO PANEH,desa,1303090
1303090002,KINARI,desa,1303090
1303090003,PARAMBAHAN,desa,1303090
1303090004,DILAM,desa,1303090
1303090005,BUKIT TANDANG,desa,1303090
1303100,IX KOTO SUNGAI LASI,kecamatan,1303
1303100001,PIANGGU,desa,1303100
1303100002,TARUANG-TARUANG,desa,1303100
1303100003,SIARO-ARO,desa,1303100
1303100004,INDUDUR,desa,1303100
1303100005,GUGUAK SARAI,desa,1303100
1303100006,SUNGAI DURIAN,desa,1303100
1303100007,BUKIK BAIS,desa,1303100
1303100008,KOTO LAWEH,desa,1303100
1303100009,SUNGAI JAMBUR,desa,1303100
1303110,KUBUNG,kecamatan,1303
1303110001,GAUNG,desa,1303110
1303110002,PANYAKALAN,desa,1303110
1303110003,SAOK LAWEH,desa,1303110
1303110004,TANJUNG BINGKUNG,desa,1303110
1303110005,GANTUANG CIRI,desa,1303110
1303110006,KOTO HILALANG,desa,1303110
1303110007,SELAYO,desa,1303110
1303110008,KOTO BARU,desa,1303110
1303120,X KOTO DIATAS,kecamatan,1303
1303120001,KATIALO,desa,1303120
1303120002,TANJUNG BALIK,desa,1303120
1303120003,PANINJAUAN,desa,1303120
1303120004,LABUH PANJANG,desa,1303120
1303120005,SULIT AIR,desa,1303120
1303120006,PASILIHAN,desa,1303120
1303120007,BUKIT KANDUANG,desa,1303120
1303120008,KUNCIR,desa,1303120
1303120009,SIBARAMBANG,desa,1303120
1303130,X KOTO SINGKARAK,kecamatan,1303
1303130001,KACANG,desa,1303130
1303130002,TIKALAK,desa,1303130
1303130003,SINGKARAK,desa,1303130
1303130004,SUMANI,desa,1303130
1303130005,SANIANGBAKA,desa,1303130
1303130006,KOTO SANI,desa,1303130
1303130007,TANJUNG ALAI,desa,1303130
1303130008,ARIPAN,desa,1303130
1303140,JUNJUNG SIRIH,kecamatan,1303
1303140001,MUARO PINGAI,desa,1303140
1303140002,PANINGGAHAN,desa,1303140
1304,SIJUNJUNG,kabupaten,13
1304050,KAMANG BARU,kecamatan,1304
1304050001,SUNGAI LANSEK,desa,1304050
1304050002,MUARO TAKUANG,desa,1304050
1304050003,KUNANGAN PARIK RANTANG,desa,1304050
1304050004,KAMANG,desa,1304050
1304050005,AIE AMO,desa,1304050
1304050006,SUNGAI BATUANG,desa,1304050
1304050007,SIAUR,desa,1304050
1304050008,LUBUK TARANTANG,desa,1304050
1304050009,MALORO,desa,1304050
1304050010,TANJUNG KALIANG,desa,1304050
1304050011,PADANG TAROK,desa,1304050
1304060,TANJUNG GADANG,kecamatan,1304
1304060001,LANGKI,desa,1304060
1304060002,SIBAKUR,desa,1304060
1304060003,PULASAN,desa,1304060
1304060004,TANJUNG LOLO,desa,1304060
1304060005,TANJUNG GADANG,desa,1304060
1304060006,TARATAK BARU,desa,1304060
1304060007,TIMBULUN,desa,1304060
1304060008,SINYAMU,desa,1304060
1304060009,TARATAK BARU UTARA,desa,1304060
1304070,SIJUNJUNG,kecamatan,1304
1304070001,MUARO,desa,1304070
1304070002,KANDANG BARU,desa,1304070
1304070003,PEMATANG PANJANG,desa,1304070
1304070004,SIJUNJUNG,desa,1304070
1304070005,AIE ANGEK,desa,1304070
1304070006,SOLOK AMBAH,desa,1304070
1304070007,PARU,desa,1304070
1304070008,SILOKEK,desa,1304070
1304070009,DURIAN GADANG,desa,1304070
1304071,LUBUK TAROK,kecamatan,1304
1304071001,BULUAH KASOK,desa,1304071
1304071002,LUBUAK TAROK,desa,1304071
1304071003,LALAN,desa,1304071
1304071004,SILONGO,desa,1304071
1304071005,KAMPUNG DALAM,desa,1304071
1304071006,LATANG,desa,1304071
1304080,IV NAGARI,kecamatan,1304
1304080001,MUNDAM SAKTI,desa,1304080
1304080002,KOTO BARU,desa,1304080
1304080003,MUARO BODI,desa,1304080
1304080004,PALANGKI,desa,1304080
1304080005,KOTO TUO,desa,1304080
1304090,KUPITAN,kecamatan,1304
1304090001,BATU MANJULUR,desa,1304090
1304090002,PADANG SIBUSUK,desa,1304090
1304090003,PAMUATAN,desa,1304090
1304090004,DESA KAMPUNG BARU,desa,1304090
1304100,KOTO VII,kecamatan,1304
1304100001,LIMO KOTO,desa,1304100
1304100002,PADANG LAWEH,desa,1304100
1304100003,TANJUNG,desa,1304100
1304100004,PALALUAR,desa,1304100
1304100005,GUGUAK,desa,1304100
1304100006,BUKIT BUAL,desa,1304100
1304100007,PADANG LAWEH SELATAN,desa,1304100
1304110,SUMPUR KUDUS,kecamatan,1304
1304110001,KUMANIS,desa,1304110
1304110002,TANJUNG BONAI AUR,desa,1304110
1304110003,SISAWAH,desa,1304110
1304110004,TAMPARUNGO,desa,1304110
1304110005,SUMPUR KUDUS,desa,1304110
1304110006,MANGANTI,desa,1304110
1304110007,SILANTAI,desa,1304110
1304110008,UNGGAN,desa,1304110
1304110009,TANJUNG BONAI AUR SELATAN,desa,1304110
1304110010,TANJUNG LABUAH,desa,1304110
1304110011,SUMPUR KUDUS SELATAN,desa,1304110
1305,TANAH DATAR,kabupaten,13
1305010,X KOTO,kecamatan,1305
1305010001,TAMBANGAN,desa,1305010
1305010002,JAHO,desa,1305010
1305010003,PANINJAUAN,desa,1305010
1305010004,PANYALAIAN,desa,1305010
1305010005,AIE ANGEK,desa,1305010
1305010006,KOTO BARU,desa,1305010
1305010007,PANDAI SIKEK,desa,1305010
1305010008,SINGGALANG,desa,1305010
1305010009,KOTO LAWEH,desa,1305010
1305020,BATIPUH,kecamatan,1305
1305020001,TANJUANG BARULAK,desa,1305020
1305020002,BUNGO TANJUANG,desa,1305020
1305020003,PITALAH,desa,1305020
1305020004,GUNUANG RAJO,desa,1305020
1305020005,BATIPUAH BARUAH,desa,1305020
1305020006,BATIPUAH ATEH,desa,1305020
1305020007,SABU,desa,1305020
1305020008,ANDALEH,desa,1305020
1305021,BATIPUAH SELATAN,kecamatan,1305
1305021001,GUGUAK MALALO,desa,1305021
1305021002,PADANG LAWEH MALALO,desa,1305021
1305021003,SUMPUR,desa,1305021
1305021004,BATU TABA,desa,1305021
1305030,PARIANGAN,kecamatan,1305
1305030001,BATU BASA,desa,1305030
1305030002,TABEK,desa,1305030
1305030003,SAWAH TANGAH,desa,1305030
1305030004,SIMABUR,desa,1305030
1305030005,PARIANGAN,desa,1305030
1305030006,SUNGAI JAMBU,desa,1305030
1305040,RAMBATAN,kecamatan,1305
1305040001,SIMAWANG,desa,1305040
1305040002,BALIMBIANG,desa,1305040
1305040003,III KOTO,desa,1305040
1305040004,PADANG MAGEK,desa,1305040
1305040005,RAMBATAN,desa,1305040
1305050,LIMA KAUM,kecamatan,1305
1305050001,CUBADAK,desa,1305050
1305050002,PARAMBAHAN,desa,1305050
1305050003,LABUH,desa,1305050
1305050004,LIMO KAUM,desa,1305050
1305050005,BARINGIN,desa,1305050
1305060,TANJUNG EMAS,kecamatan,1305
1305060001,PAGARUYUNG,desa,1305060
1305060002,SARUASO,desa,1305060
1305060003,KOTO TANGAH,desa,1305060
1305060004,TANJUNG BARULAK,desa,1305060
1305070,PADANG GANTING,kecamatan,1305
1305070001,PADANG GANTING,desa,1305070
1305070002,ATAR,desa,1305070
1305080,LINTAU BUO,kecamatan,1305
1305080001,TALUK,desa,1305080
1305080002,TIGO JANGKO,desa,1305080
1305080003,PANGIAN,desa,1305080
1305080004,BUO,desa,1305080
1305081,LINTAU BUO UTARA,kecamatan,1305
1305081001,TAPI SELO,desa,1305081
1305081002,LUBUAK JANTAN,desa,1305081
1305081003,BALAI TANGAH,desa,1305081
1305081004,BATU BULEK,desa,1305081
1305081005,TANJUANG BONAI,desa,1305081
1305090,SUNGAYANG,kecamatan,1305
1305090001,MINANG KABAU,desa,1305090
1305090002,ANDALEH BARUH BUKIK,desa,1305090
1305090003,SUNGAYANG,desa,1305090
1305090004,TANJUNG,desa,1305090
1305090005,SUNGAI PATAI,desa,1305090
1305100,SUNGAI TARAB,kecamatan,1305
1305100001,TALANG TANGAH,desa,1305100
1305100002,GURUN,desa,1305100
1305100003,SIMPURUIK,desa,1305100
1305100004,SUNGAI TARAB,desa,1305100
1305100005,PADANG LAWEH,desa,1305100
1305100006,KOTO TUO,desa,1305100
1305100007,PASIE LAWEH,desa,1305100
1305100008,KUMANGO,desa,1305100
1305100009,RAO RAO,desa,1305100
1305100010,KOTO BARU,desa,1305100
1305110,SALIMPAUNG,kecamatan,1305
1305110001,TABEK PATAH,desa,1305110
1305110002,LAWANG MANDAHILING,desa,1305110
1305110003,SALIMPAUNG,desa,1305110
1305110004,SUPAYANG,desa,1305110
1305110005,SITUMBUK,desa,1305110
1305110006,SUMANIK,desa,1305110
1305111,TANJUANG BARU,kecamatan,1305
1305111001,TANJUANG ALAM,desa,1305111
1305111002,BARULAK,desa,1305111
1306,PADANG PARIAMAN,kabupaten,13
1306010,BATANG ANAI,kecamatan,1306
1306010001,KATAPIANG,desa,1306010
1306010002,KASANG,desa,1306010
1306010003,SUNGAI BULUAH,desa,1306010
1306010004,BUAYAN LUBUK ALUNG,desa,1306010
1306010005,SUNGAI BULUAH SELATAN,desa,1306010
1306010006,SUNGAI BULUAH BARAT,desa,1306010
1306010007,SUNGAI BULUAH TIMUR,desa,1306010
1306010008,SUNGAI BULUAH UTARA,desa,1306010
1306020,LUBUAK ALUANG,kecamatan,1306
1306020001,LUBUK ALUNG,desa,1306020
